index,date,open,adj_close,prev,sma2,sma5,sma10,sma20,ema12,ema26,sma2_diff,sma5_diff,sma10_diff,sma20_diff,ema12_diff,ema26_diff,label
47,2019-04-29,1284.800049,1278.599976,1288.199951,1286.5499875,1278.7400146,1276.2900023999998,1285.3099976500002,1281.3924084119133,1285.658510085031,0.0012808287243911039,0.00734353109752607,0.009245419230729527,0.0022434043315685656,0.00528453877272876,0.0019728621422445184,0
48,2019-04-30,1281.699951,1282.800049,1278.599976,1283.3999635,1280.6,1276.8900024,1284.78999645,1280.962803425465,1285.135655708362,-0.0037540963476445765,-0.0015642296555149783,0.0013373796590779947,-0.0048412486830830504,-0.0018479801891259826,-0.005111590670295827,1
49,2019-05-01,1278.699951,1281.400024,1282.800049,1280.7000125,1282.0600098,1277.9500122000002,1284.4099977,1281.245456590778,1284.9626478040389,0.0016370723571744949,0.0005768936480606227,0.0037808205602896505,-0.0012550270022636488,0.0012118742982850231,-0.0016858424707145514,0
50,2019-05-02,1269.199951,1269.699951,1281.400024,1282.1000365,1283.1800048,1278.9000122000002,1283.7000001,1281.2692361921968,1284.6987497444804,-0.0005462872536983478,-0.001389090656049477,0.001951000275617141,-0.0017948931301095925,0.00010206633787548961,-0.002574313783905788,0
51,2019-05-03,1270.099976,1279.199951,1269.699951,1275.5499875,1280.1399902,1277.9700073,1282.32999885,1279.489346162628,1283.5877276152596,-0.004607416496623923,-0.008222445934393835,-0.006513394202690531,-0.009947269699469321,-0.007710006726327658,-0.010937841341430086,1
52,2019-05-05,1281.800049,1285.0,1279.199951,1274.449951,1278.3399901999999,1278.5400024,1281.1149964,1279.444823829916,1283.2627071252402,0.0037132584286660906,0.0006722645660890748,0.0005159073055655605,-0.0014970649416480891,-0.00019142654729193965,-0.0031760133527711375,1
53,2019-05-06,1282.199951,1281.699951,1285.0,1282.0999755,1279.619995,1280.1099975000002,1279.9099976,1280.2994663176212,1283.3913954863335,0.0022568284046692393,0.0041867743190661345,0.0038054494163422643,0.003961091361867707,0.0036580028656644503,0.0012518323063552357,0
54,2019-05-07,1280.5,1283.5,1281.699951,1283.3499755,1279.3999754000001,1280.7299926,1279.56499635,1280.5149254995256,1283.2661033021607,-0.0012873718991036867,0.0017944727221105472,0.0007567749372567432,0.0016657210982448218,0.0009245732587801797,-0.0012219336522082905,1
55,2019-05-08,1279.400024,1279.400024,1283.5,1282.5999755,1279.8199706,1281.4999877,1279.20999755,1280.974167730368,1283.2834289834823,0.000701226723802082,0.0028671830151928064,0.0015582487728866227,0.0033424249707829953,0.001967925414594483,0.0001687347226472293,0
56,2019-05-09,1278.900024,1283.5,1279.400024,1281.450012,1281.7599851999998,1280.9499876999998,1278.54999995,1280.7319917718498,1282.9957693550762,-0.0016023041750388343,-0.0018445843018053717,-0.0012114769977523523,0.0006643927106882732,-0.001041087812149208,-0.0028104934247493284,1
57,2019-05-10,1285.400024,1285.699951,1283.5,1281.450012,1282.619995,1280.4799926,1278.3849975,1281.1578391915652,1283.0331197732187,0.0015971858200233618,0.0006856291390728343,0.002352946941955544,0.003985198675496647,0.001824823380159529,0.0003637555331369797,1
58,2019-05-12,1288.300049,1288.300049,1285.699951,1284.5999755,1282.7599851999998,1281.1899901,1279.03999625,1281.8566256236322,1283.2306628270544,0.000855546038672928,0.0022866655612093193,0.003507786475757689,0.005180022558778177,0.002989286398726657,0.0019205788808073563,1
59,2019-05-13,1286.699951,1300.099976,1288.300049,1287.0,1284.0800047999999,1281.7399901,1279.8450011500001,1282.8479215276886,1283.6061729139392,0.0010091197318583232,0.0032756687413586175,0.005092027206776759,0.006562949257482953,0.004232032341024389,0.0036434649596607713,1
60,2019-05-14,1297.800049,1294.699951,1300.099976,1294.2000125,1287.4,1283.6099853,1281.25499875,1285.502083754198,1284.8279361054992,0.004538084461898346,0.009768461067950884,0.01268363280086693,0.01449502161209182,0.011228284374494796,0.0117468196111256,0
61,2019-05-15,1296.900024,1296.300049,1294.699951,1297.3999635,1290.4599854,1286.1099853,1282.0399963,1286.9171402535521,1285.5591964680548,-0.0020854349286987474,0.0032748634899732107,0.006634715397467404,0.009778292406840503,0.00601128527149216,0.007060133527374541,1
62,2019-05-16,1285.199951,1285.0,1296.300049,1295.5,1293.0199951999998,1287.8199951000001,1283.1799987499999,1288.3606646760825,1286.3548151741247,0.0006171788704452518,0.0025303198920114617,0.006541736927759541,0.010121152321271013,0.006124650176509764,0.007672015312772098,0
63,2019-05-17,1280.0,1274.5,1285.0,1290.6500245,1292.8800049999998,1287.8199951000001,1283.9649963,1287.8436393413006,1286.25445849456,-0.004396906225680912,-0.006132299610894751,-0.002194548715953418,0.0008054503501946001,-0.0022129489037358437,-0.0009762322914863133,0
64,2019-05-19,1277.599976,1277.099976,1274.5,1279.75,1290.1199952,1287.1,1283.9149963,1285.7907717503313,1285.3837578653333,-0.004119262455865045,-0.012255782816790859,-0.009886229894076037,-0.0073872077677520475,-0.008858981365501185,-0.008539629553027334,1
65,2019-05-20,1276.099976,1276.099976,1277.099976,1275.799988,1285.5199952,1286.4599976,1283.97999265,1284.4537262502804,1284.7701443938272,0.0010179218733302872,-0.006593077564978413,-0.007329122054575923,-0.005387218525795365,-0.005758163329791205,-0.006005926347168944,0
66,2019-05-21,1272.0,1272.0,1276.099976,1276.599976,1281.8000002,1286.1299927999999,1283.53999025,1283.1685339040835,1284.1279096979881,-0.00039181883034531144,-0.004466753629968052,-0.007859898901839557,-0.005830275362374981,-0.0055391881804121995,-0.006290991183270853,0
67,2019-05-22,1273.599976,1273.599976,1272.0,1274.049988,1276.9399904000002,1284.9799928,1282.7299927,1281.4502979188399,1283.2295460166556,-0.0016116257861635102,-0.0038836402515724606,-0.010204396855345904,-0.008435528852201188,-0.00742947949594328,-0.008828259447056293,1
68,2019-05-23,1284.800049,1284.800049,1273.599976,1272.799988,1274.6599856,1283.7699953,1282.4799927,1280.242556085172,1282.5162445339404,0.0006281312932436683,-0.0008322939855332234,-0.00798525399783764,-0.006972375052871344,-0.005215593758123693,-0.007000839119001688,1
69,2019-05-24,1283.0,1283.0,1284.800049,1279.2000125,1276.7199954,1283.4199953,1282.5799927,1280.9437088412994,1282.68541523513,0.0043586832864449775,0.006288958041594789,0.001074138891163727,0.0017279391464281432,0.0030015099716893807,0.0016458854951911276,0
70,2019-05-26,1283.5,1284.099976,1283.0,1283.9000245,1277.9000002,1281.7099977,1282.6599915000002,1281.2600613272534,1282.7087178103054,-0.0007014999999999784,0.003975058300857349,0.0010054577552610828,0.00026501052221343714,0.0013561486147674008,0.0002270321042046643,1
71,2019-05-28,1276.5,1276.5,1284.099976,1283.549988,1279.5000002000002,1280.6500001999998,1283.37999275,1281.6969712769069,1282.811773972505,0.00042830621468681096,0.003582256744781538,0.0026866878471152426,0.0005606909613399457,0.0018713532964765747,0.0010031944954221306,0
72,2019-05-29,1280.599976,1280.599976,1276.5,1280.299988,1280.4000002,1278.6699953,1283.2449952,1280.897437234306,1282.344235159727,-0.002976880532706608,-0.003055229298864099,-0.0016999571484527867,-0.005283975871523657,-0.003444917535688152,-0.004578327583021604,1
73,2019-05-30,1279.400024,1287.099976,1280.599976,1278.549988,1281.8000002,1278.2299928999998,1283.0249939999999,1280.8516739674897,1282.2150307775253,0.0016008027787125189,-0.0009370796677261093,0.001850681824470163,-0.001893657695961029,-0.0001965469094227831,-0.0012611703949659465,1
74,2019-05-31,1287.699951,1305.800049,1287.099976,1283.849976,1282.2599856000002,1279.4899904999997,1283.29499525,1281.8129512032604,1282.5768785717826,0.0025250563752632687,0.0037603841894561624,0.005912505354595874,0.002956243354012706,0.004107703282825339,0.003514177229863764,1
75,2019-06-02,1312.5,1313.699951,1305.800049,1296.4500125,1286.8199954,1282.3599978,1284.4099977,1285.5032739412204,1284.2971134183172,0.007160389147756869,0.014535191367572095,0.017950720110594797,0.016380801422377547,0.015543555136426199,0.016467249789238428,1
76,2019-06-03,1307.0,1322.699951,1313.699951,1309.75,1292.7399904,1286.1199953,1286.12499405,1289.8412242579557,1286.4751013873308,0.003006737571234069,0.01595490704254442,0.020994105753757486,0.020990300661128756,0.018161473420078084,0.020723795865216738,1
77,2019-06-04,1324.300049,1323.400024,1322.699951,1318.199951,1301.9799805999999,1291.1899904,1288.0849916,1294.896412987501,1289.158423580862,0.003402132128755178,0.015664906001043765,0.023822455407348928,0.02616992566895475,0.021020291103419776,0.02535837957337158,1
78,2019-06-05,1328.900024,1328.300049,1323.400024,1323.0499875,1310.5399902000001,1296.1699952000001,1289.96999525,1299.2815839125008,1291.6948384267241,0.00026449787944086316,0.00971741995374173,0.020575811021747343,0.025260713422807085,0.01822460303015626,0.023957371163895274,1
79,2019-06-06,1330.800049,1337.599976,1328.300049,1325.8500365,1318.7800048000001,1300.5199951999998,1291.96999525,1303.7459631567315,1294.406335506226,0.0018444721897318526,0.007167088646248934,0.02091398989325802,0.027350788534074605,0.018485345883826335,0.025516609383015938,1
80,2019-06-07,1333.099976,1341.199951,1337.599976,1332.9500125,1325.1399902,1305.9799928,1293.84499525,1308.9542728249266,1297.6058644316909,0.0034763483727813797,0.00931518093866945,0.02363934193132789,0.032711559161989666,0.021415747375187845,0.02989990451996622,1
81,2019-06-09,1341.199951,1339.5,1341.199951,1339.3999635,1330.6399902,1311.6899902999999,1296.1699952499998,1313.9151463903224,1300.8350560293434,0.0013420724468845755,0.00787351713823616,0.022002655665173218,0.033574379209025354,0.020343577099994705,0.030096105312679568,0
82,2019-06-10,1335.800049,1324.699951,1339.5,1340.3499755,1334.0,1317.9899903,1298.3299928000001,1317.8512777148883,1303.6991259530957,-0.00063454684583802,0.004106009705113848,0.016058237924598696,0.03073535438596482,0.016161793419269665,0.02672704296148134,0
83,2019-06-11,1328.400024,1326.400024,1324.699951,1332.0999755,1334.2599854,1322.3999878,1300.3149903500002,1318.9049197587517,1305.2547426232368,-0.005586189155071518,-0.007216754550932983,0.0017362144523851446,0.01840791239675966,0.00437459912101133,0.014678953042977259,1
84,2019-06-12,1326.900024,1331.900024,1326.400024,1325.5499875,1333.8799804000002,1326.3299926000002,1302.90999155,1320.0580127189437,1306.8210597622563,0.0006408598346044568,-0.005639291514367629,5.279809916516883e-05,0.01770961401158716,0.004781371506561681,0.014760980008655198,1
85,2019-06-13,1331.599976,1339.199951,1331.900024,1329.150024,1332.73999,1328.9399901000002,1305.64999395,1321.879860608337,1308.678760816904,0.00206471953633661,-0.0006306524400212819,0.002222414480563048,0.019708709044966632,0.007523209858927908,0.017434689364564476,1
86,2019-06-14,1345.400024,1340.099976,1339.199951,1335.5499875,1332.33999,1331.4899901,1308.8049927,1324.5444898993621,1310.9395897193556,0.00272548061047533,0.005122432236409268,0.005757139472894098,0.02269635559447545,0.01094344506934493,0.021102421083231113,1
87,2019-06-16,1345.5,1342.5,1340.099976,1339.6499635,1332.4599852,1333.2299926,1312.2099915,1326.9376416071525,1313.0996183327368,0.00033580516980768685,0.005701060321487594,0.005126470802951429,0.020811868516890476,0.009821904804546814,0.020148017424681447,1
88,2019-06-17,1339.0,1338.699951,1342.5,1341.299988,1336.019995,1335.1399902,1315.6549927,1329.3318505906673,1315.2774243821636,0.0008938636871508493,0.0048268193668528055,0.005482316424580963,0.01999628104283047,0.009808677399875402,0.02027752373768071,0
89,2019-06-18,1349.300049,1346.599976,1338.699951,1340.5999755,1338.4799804000002,1336.1799804,1318.3499878,1330.7730968074877,1317.012426353855,-0.001419305721629904,0.00016431658179682482,0.0018824013537295473,0.01520128777535157,0.005921307598906708,0.01620043731976277,1
90,2019-06-19,1344.0,1344.599976,1346.599976,1342.6499635,1341.4199708,1337.0799804000003,1321.5299866,1333.2080012986435,1319.204096698014,0.0029333228652901424,0.0038467290155364364,0.007069653772219936,0.01861725074024503,0.009945028174689723,0.020344482244358843,0
91,2019-06-20,1381.5,1392.900024,1344.599976,1345.599976,1342.4999758,1337.4199829000002,1324.5549866,1334.9606127911597,1321.0852729426056,-0.000743715616428064,0.001561802943242108,0.0053398729943156115,0.014907771647915066,0.007168944950836607,0.017488251879452955,1
92,2019-06-21,1406.0,1396.199951,1392.900024,1368.75,1353.0599854,1342.7599853,1330.3749878,1343.8743683617506,1326.4048841320423,0.01733794499525404,0.0286022240746261,0.03599686828636317,0.04488838762486799,0.035196823026438125,0.047738630714502545,1
93,2019-06-23,1409.900024,1409.5,1396.199951,1394.5499875,1363.7999756000002,1349.9099853,1336.15498655,1351.9244579984045,1331.5748890852244,0.0011817530138274676,0.023205827630056908,0.033154252488582156,0.043005992377376866,0.031711427127528655,0.04628639463028862,1
94,2019-06-24,1406.0,1414.300049,1409.5,1402.8499755,1377.9599854,1358.2199828999999,1342.27498775,1360.7822336909576,1337.347119523356,0.004718002483150034,0.022376739694927244,0.0363817077687124,0.0476942264987584,0.03456386400073957,0.05119040828424547,1
95,2019-06-25,1418.099976,1414.900024,1414.300049,1411.9000245,1391.5,1366.4599854,1347.69998775,1369.0157437385026,1343.047336521626,0.0016969698202986998,0.016121083369912224,0.03382596474759784,0.04709047510610668,0.032018881208069144,0.05038019515643385,1
96,2019-06-26,1407.199951,1411.599976,1414.900024,1414.6000365,1405.5600096000003,1374.0299927,1352.7599914,1376.0748637787328,1348.3697578163203,0.0002120202805226915,0.006601183293216019,0.02888545523128773,0.04391832040848141,0.02744021454710725,0.047021178214129225,0
97,2019-06-27,1407.0,1408.400024,1411.599976,1413.25,1409.3,1381.1799927,1357.20499265,1381.5402656589279,1353.053477681778,-0.0011689033919337715,0.0016293397840069213,0.02155000270416554,0.03853427619355533,0.02129477957788808,0.0414752757959964,0
98,2019-06-28,1408.300049,1409.699951,1408.400024,1410.0,1411.7400146,1387.7699951,1361.45499265,1385.6725361729389,1357.1532218534983,-0.0011360238375002823,-0.002371478658821696,0.014647847591914035,0.03333217164869924,0.016137097017729935,0.03638653881938712,1
99,2019-06-30,1401.800049,1395.5,1409.699951,1409.0499875,1411.7800048,1394.8699951,1365.52498775,1389.3690615309483,1361.0455721606465,0.0004610651362645983,-0.0014755294547072447,0.010519937870097832,0.03133642958465281,0.014422139586959329,0.03451399626199853,0
100,2019-07-01,1386.599976,1385.599976,1395.5,1402.5999755,1408.019995,1399.7599975,1368.41998895,1390.3122828338792,1363.5977520005988,-0.005087764600501633,-0.00897169115012548,-0.0030526675026872475,0.019405239018272978,0.003717461244085145,0.02286080114611336,0
101,2019-07-02,1391.099976,1404.599976,1385.599976,1390.549988,1402.1599854,1403.8599975,1370.6399902,1389.587312551744,1365.2275463709248,-0.0035724683066824876,-0.011951508145811434,-0.01317842221152001,0.010796756682391797,-0.002877696752893106,0.014702966210989031,1
123,2019-07-29,1419.599976,1419.599976,1420.300049,1419.4000245,1419.1200196,1421.9900148000002,1413.65000615,1417.8598861942528,1406.356003766395,0.0006336861711957684,0.0008308310633593217,-0.0011898653395034904,0.0046821394216538985,0.001718061481068885,0.009817675668900183,0
124,2019-07-30,1426.300049,1429.699951,1419.599976,1419.9500125,1419.0200195999998,1421.8200075,1414.7950073999998,1418.127592318214,1407.337038746662,-0.0002465740391080335,0.0004085350872111654,-0.001563843010377738,0.003384734207687931,0.0010371820982518203,0.008638304776456192,1
125,2019-07-31,1431.300049,1426.099976,1429.699951,1424.6499635,1420.4,1422.1800049999997,1416.33500375,1419.907955192335,1408.993550765428,0.0035322009324179116,0.006504827109698882,0.005259807132776732,0.009348078413692352,0.006848986600871044,0.014483039060111242,0
126,2019-08-01,1411.300049,1420.900024,1426.099976,1427.8999635,1422.8399903999998,1422.280005,1417.7900025499998,1420.8605737781297,1410.2606933753962,-0.001262174833666811,0.0022859446426357444,0.002678613746782572,0.005827062330726905,0.0036739375289564203,0.011106712636676891,0
127,2019-08-02,1448.0,1445.599976,1420.900024,1423.5,1423.3199952,1421.7200074,1418.96000375,1420.866643043033,1411.0487919401814,-0.0018298092449043196,-0.0017031255958371097,-0.0005770873292630442,0.0013653460604066319,2.3492825957608567e-05,0.006933093034994969,1
128,2019-08-04,1451.199951,1452.199951,1445.599976,1433.25,1428.3799806,1423.7500001,1420.7350037499998,1424.6717711902588,1413.6081389075755,0.008543149007357184,0.011912005870149529,0.015114814791612788,0.0172004514822987,0.0144771756759777,0.022130490885138528,1
129,2019-08-05,1440.400024,1464.599976,1452.199951,1448.8999635,1434.8999756,1426.9599976000002,1423.12999885,1428.9068757763728,1416.4667916551625,0.0022724057370526953,0.011912943109581466,0.017380494595540634,0.020017871595424713,0.016039854021195517,0.024606225416982905,1
130,2019-08-06,1469.699951,1472.400024,1464.599976,1458.3999635,1441.8799806,1431.1399903,1425.8649964499998,1434.3981219646232,1420.032212717743,0.004233246348216489,0.015512765104674572,0.022845818823091432,0.026447480666898605,0.020621230732135936,0.03042999044966318,1
131,2019-08-07,1473.5,1507.300049,1472.400024,1468.5,1451.1399902,1436.9899903,1428.57999885,1440.2445684316044,1423.9113098497621,0.002648753013060281,0.014439033858641103,0.02404919391661188,0.029760951124515867,0.021838804023542727,0.032931753164816516,1
132,2019-08-08,1498.400024,1497.699951,1507.300049,1489.8500365,1468.4199952,1445.8699952000002,1433.3750000999999,1450.5607962113577,1430.0882534905206,0.011576999889024721,0.025794501782040374,0.04075502673854141,0.04904468022079929,0.03764297150145071,0.05122523253462677,0
133,2019-08-09,1506.199951,1496.599976,1497.699951,1502.5,1478.8399902,1453.6099854,1437.8000001,1457.8129738711489,1435.0965273801116,-0.0032049470234642107,0.012592616289669595,0.02943845031881165,0.03999462700122638,0.026632154926772234,0.041799710000717236,0
134,2019-08-11,1509.199951,1512.400024,1496.599976,1497.1499635,1487.7199951999999,1461.3099854,1441.5649964499999,1463.7802049678953,1439.6523383889923,-0.0003674913195375081,0.005933436417481348,0.023580109024403734,0.03677333985871995,0.021929554696254155,0.03805134205815838,1
135,2019-08-12,1496.0,1505.300049,1512.400024,1504.5,1497.2800048000001,1469.5799927,1445.87999885,1471.2601771266807,1445.0410558416595,0.0052235016362311495,0.009997367733445558,0.028312635956424703,0.043983089192281076,0.027201696786880874,0.04453779892186813,0
136,2019-08-13,1510.400024,1502.199951,1505.300049,1508.8500365,1503.8600098,1477.5,1449.8900024999998,1476.4970804918066,1449.5046849644996,-0.002358325506172918,0.0009566459530487939,0.018468111403084093,0.036809967910922545,0.019134370272111324,0.03706594181842106,0
137,2019-08-14,1500.0,1515.900024,1502.199951,1503.75,1502.8399902,1485.6299927,1453.67500005,1480.4513682622978,1453.4080380041664,-0.0010318526498207458,-0.000426067914310594,0.01103046121720986,0.03230259122142652,0.014477821493220269,0.032480305277172536,1
138,2019-08-15,1519.800049,1519.599976,1515.900024,1509.0499875,1506.4800048000002,1492.6599975,1458.2049988,1485.9050076065598,1458.037074003858,0.00451879173530509,0.006214142787031081,0.015330843810317211,0.03805991443140179,0.019786935759980046,0.03817069007193452,1
139,2019-08-16,1524.599976,1512.5,1519.599976,1517.75,1511.0800048,1499.4,1463.1799988,1491.0888488978583,1462.5972889665352,0.0012174098639232734,0.005606719751619602,0.01329295625100739,0.0371281772118164,0.0187622581945485,0.037511639861637365,0
140,2019-08-18,1523.0,1519.599976,1512.5,1516.049988,1511.1,1504.1900024,1467.66499635,1494.3828721443415,1466.293786080125,-0.0023470995041322213,0.000925619834710804,0.0054942132892562565,0.02964297761983477,0.011978266350848601,0.030549562922231356,1
141,2019-08-19,1507.199951,1500.400024,1519.599976,1516.049988,1513.9599854,1508.9099976000002,1472.94999395,1498.2624265836735,1470.2423927408565,0.002336133229841526,0.0037114968998919746,0.007034731882622605,0.030698856795717707,0.01404155682635159,0.03248064229973602,0
142,2019-08-20,1497.5,1504.599976,1500.400024,1510.0,1513.6,1508.2199950999998,1477.04499515,1498.5912877246467,1472.476291352645,-0.006398277690243472,-0.008797637822485051,-0.005211924136839222,0.01556586808612318,0.0012055026968950113,0.0186108585715106,1
143,2019-08-21,1504.900024,1504.599976,1504.599976,1502.5,1511.3399903999998,1508.9099976000002,1481.2599914999998,1499.5157013054704,1474.8558235487453,0.0013957038638155407,-0.004479605547993068,-0.0028645631189351123,0.015512418498137826,0.0033791537788310723,0.019768810930284535,0
144,2019-08-22,1495.099976,1497.300049,1504.599976,1504.599976,1508.3399904,1509.7099976,1485.5099915,1500.2978974123212,1477.05909410069,0.0,-0.0024857200981372764,-0.003396265905563182,0.01268774744417509,0.0028592839667031917,0.01830445456507842,0
145,2019-08-23,1493.5,1526.599976,1497.300049,1500.9500125,1505.3000002,1508.2000001,1488.8899964,1499.8366899642717,1478.5584240932312,-0.0024376967745627937,-0.005342917877644555,-0.007279737356102867,0.005616811811110795,-0.0016941433789212296,0.012516946699684988,1
146,2019-08-25,1545.400024,1557.099976,1526.599976,1511.9500125,1506.7000002,1510.3299928000001,1493.9149964,1503.9541185851529,1482.1170575678068,0.009596465171174622,0.013035488086500529,0.010657659803343166,0.021410310568483793,0.014834179071706676,0.02913855569993352,1
147,2019-08-26,1543.199951,1526.300049,1557.099976,1541.849976,1518.0399905999998,1515.8199953,1500.724994,1512.1304043412833,1487.6713478220433,0.009793847688043379,0.02508508509539672,0.02651080941253569,0.03620511390978279,0.02888033674898511,0.044588420299324846,0
148,2019-08-27,1530.5,1541.0,1526.300049,1541.7000125,1522.3800052000001,1516.8599978,1504.75999765,1514.3103496733936,1490.5327330944847,-0.010089735311277588,0.0025683310451101236,0.0061849249144589205,0.014112592975485049,0.0078554012590524,0.023434000365098108,1
149,2019-08-28,1538.099976,1537.800049,1541.0,1533.6500245,1529.66001,1519.0000002000002,1509.2000001000001,1518.4164497236407,1494.2710491615599,0.004769614211550959,0.007358851395197887,0.014276443737832474,0.020635950616482723,0.014655126720544677,0.030323783801713265,0
150,2019-08-29,1537.5,1526.5,1537.800049,1539.4000245,1537.76001,1521.5300051,1512.86000375,1521.3985419200037,1497.4954195199628,-0.001040431427376049,2.6036544885022854e-05,0.010580077631406044,0.016218002637090508,0.010665565455445135,0.026209278316934943,0
