index,date,open,adj_close,prev,sma2,sma5,sma10,sma20,ema12,ema26,sma2_diff,sma5_diff,sma10_diff,sma20_diff,ema12_diff,ema26_diff,label
38,2019-04-26,2925.810059,2939.879883,2926.169922,2926.709961,2920.0199708,2910.8919921999995,2890.04497065,2906.4440716979116,2879.9375630629042,-0.0001845549009098108,0.0021017067921320913,0.005221135548259009,0.012345472858018179,0.006741184151262858,0.015799615254570236,1
39,2019-04-29,2940.580078,2943.030029,2939.879883,2933.0249025000003,2926.9899416,2916.0479737,2896.2669677500003,2911.5880426674635,2884.3777349100965,0.0023317212854984466,0.004384512943721594,0.00810642279564182,0.014834931012723892,0.009623468120631577,0.018879052988133114,1
40,2019-04-30,2937.139893,2945.830078,2943.030029,2941.454956,2934.0019532,2919.6099854,2901.6984741,2916.4252713340074,2888.7223492871262,0.0005351875395356269,0.0030676125323354274,0.007957799740139892,0.014043878075564108,0.009039920559367342,0.018452981851268015,1
41,2019-05-01,2952.330078,2923.72998,2945.830078,2944.4300535,2936.4319824,2923.6349854,2905.63048095,2920.94908774416,2892.952551414006,0.0004752563667726068,0.0031903047192663072,0.007534410340147241,0.013646271504326646,0.008446172928186139,0.01794995813943686,0
42,2019-05-02,2922.159912,2917.52002,2923.72998,2934.780029,2935.7279783999998,2925.3019775000002,2908.4549804499998,2921.3769173219816,2895.2323609388945,-0.0037794355414448853,-0.004103661583686907,-0.0005376684956386361,0.005224490515365684,0.0008048153195112882,0.009747007848209541,0
43,2019-05-03,2929.209961,2945.639893,2917.52002,2920.625,2933.997998,2927.0089844000004,2910.6609863500003,2920.783548503215,2896.8832986471243,-0.0010642531940535129,-0.0056479399925419855,-0.0032524076390058297,0.0023509808340577126,-0.0011185967811165815,0.007073377804233752,1
44,2019-05-06,2908.889893,2932.469971,2945.639893,2931.5799564999998,2935.15,2931.0699708,2913.9734863500003,2924.6076015027206,2900.494898228819,0.004773134874161713,0.0035611593341494502,0.0049462672727320495,0.01075026405137017,0.007140143487077428,0.015326039981487053,0
45,2019-05-07,2913.030029,2884.050049,2932.469971,2939.054932,2933.0379884000004,2933.5199708,2915.9599854,2925.8171968099946,2902.863422137795,-0.002245533991863687,-0.00019369930659739114,-0.0003580598643409001,0.005630061266874663,0.002268658931138771,0.010096113227072094,0
46,2019-05-08,2879.610107,2879.419922,2884.050049,2908.26001,2920.6819826,2928.5569825000002,2915.3739868499997,2919.391481762303,2901.469838942403,-0.008394431646009212,-0.012701559604592056,-0.015432094708423102,-0.01086109371120687,-0.012254098286039542,-0.006040044259441,0
47,2019-05-09,2859.840088,2870.719971,2879.419922,2881.7349855,2911.819971,2923.7739747,2915.4349854,2913.242011029641,2899.8365117614844,-0.0008040034321885818,-0.011252283403490273,-0.015403815317493665,-0.012507749607769833,-0.011746146774642313,-0.007090521811526306,0
48,2019-05-10,2863.100098,2881.399902,2870.719971,2875.0699465,2902.4599612,2918.2289796,2914.5604859,2906.700158717389,2897.679730964337,-0.0015152907786002232,-0.01105645640140363,-0.01654950990689994,-0.015271609680803665,-0.012533506604914712,-0.009391288679036776,1
49,2019-05-13,2840.189941,2811.870117,2881.399902,2876.0599365,2889.6119630000003,2912.3809815,2914.2144776,2902.8078115300987,2896.4738177077197,0.001853253863267567,-0.0028500247377325604,-0.010752092924864634,-0.01138841421394617,-0.007429690517876108,-0.005231455618936023,0
50,2019-05-14,2820.120117,2834.409912,2811.870117,2846.6350095,2865.4919922,2899.2649902999997,2909.43748785,2888.8173969870063,2890.2068769145553,-0.012363619603131143,-0.019069826474492162,-0.031080693511278474,-0.03469839174296394,-0.027365161542063633,-0.027859309518226724,1
51,2019-05-15,2820.379883,2850.959961,2834.409912,2823.1400145,2855.5639648,2888.1229737,2905.87897955,2880.447014681313,2886.073768402366,0.003976100087812668,-0.007463300459979496,-0.018950350643566264,-0.025214795943036515,-0.016242217643399462,-0.018227376422738827,1
52,2019-05-16,2855.800049,2876.320068,2850.959961,2842.6849365,2849.8719726000004,2880.8459718,2903.0739746500003,2875.910544884188,2883.4727456318205,0.0029025397105533744,0.00038162177472952273,-0.010482788677788764,-0.018279461782311678,-0.008751643034452224,-0.011404153364685055,1
53,2019-05-17,2858.600098,2859.530029,2876.320068,2863.6400145,2850.991992,2876.7259765999997,2901.8674805,2875.9735484404664,2882.942917659093,0.004408429243000439,0.00880572238179711,-0.00014112080380609013,-0.008881978325090929,0.00012047322667207074,-0.002302542659551105,0
54,2019-05-20,2841.939941,2840.22998,2859.530029,2867.9250485000002,2846.6180173999996,2868.1149902,2899.5924805,2873.4437762188563,2881.208629610271,-0.002935803931017301,0.004515431371257815,-0.003002228028010046,-0.014010152400466347,-0.004865746146307148,-0.0075811760640444505,0
55,2019-05-21,2854.02002,2864.360107,2840.22998,2849.8800045,2852.28999,2858.8909911,2896.20548095,2868.3339614159554,2878.1731740835844,-0.0033976208151988256,-0.004246138546851107,-0.006570246505179132,-0.01970808749437958,-0.009894966820945721,-0.013359197794111141,1
56,2019-05-22,2856.060059,2856.27002,2864.360107,2852.2950435000002,2858.280029,2856.9219968999996,2892.7394897000004,2867.722599198116,2877.1499839292446,0.004212132221264637,0.002122665367787137,0.0025967789740622715,-0.009907756580831479,-0.0011739069364562575,-0.004465177719096287,0
57,2019-05-23,2836.699951,2822.23999,2856.27002,2860.3150635,2859.3420407999997,2854.6070067,2889.1904907,2865.9606639368676,2875.6033199344856,-0.0014161978635340111,-0.0010755358486729456,0.0005822325229600929,-0.011525685761320247,-0.003392761842897358,-0.006768722774496543,0
58,2019-05-24,2832.409912,2826.060059,2822.23999,2839.255005,2848.5260252,2849.7590086,2883.9939941000002,2859.234406408119,2871.650480680079,-0.006028904366846544,-0.009313890843138321,-0.00975077197456903,-0.0218812022786199,-0.013108175257667908,-0.017507543956273883,1
59,2019-05-28,2830.030029,2802.389893,2826.060059,2824.1500244999997,2841.8320312,2844.2250243,2878.3030029,2854.130660653024,2868.2734124074805,0.0006758647941388868,-0.005580904818272358,-0.006427664281992511,-0.018486140708023867,-0.00993276896703911,-0.014937174910011548,0
60,2019-05-29,2790.25,2783.02002,2802.389893,2814.224976,2834.2640138,2843.2770019,2871.2709961,2846.170542552559,2863.3931517106303,-0.004223210706533882,-0.01137390656439972,-0.0145900857700531,-0.024579414617521965,-0.015622611850662556,-0.02176829814545375,0
61,2019-05-30,2786.939941,2788.860107,2783.02002,2792.7049564999998,2817.9959964,2838.1380127,2863.1304932,2836.4550775444727,2857.4395863987315,-0.0034800096407498434,-0.01256763377505277,-0.019805101042715562,-0.028785446250580653,-0.01920038561004415,-0.026740578890529002,1
62,2019-05-31,2766.149902,2752.060059,2788.860107,2785.9400635,2804.5140137999997,2831.9280273,2856.38699955,2829.1327743837846,2852.3596249617885,0.001047038355445124,-0.005613012556889693,-0.015442839958841997,-0.024213079881815657,-0.014440547692837239,-0.022768986440878002,0
63,2019-06-03,2751.530029,2744.449951,2752.060059,2770.460083,2790.4780275999997,2819.5020264,2848.1140015,2817.27543355551,2844.9300274831376,-0.006685909320847431,-0.01395971300639401,-0.02450599403870062,-0.03490256042410017,-0.023696929993310932,-0.033745618370292135,0
64,2019-06-04,2762.639893,2803.27002,2744.449951,2748.255005,2774.156006,2807.9940186,2838.0545044,2806.0715131623547,2837.487058854757,-0.0013864541412436664,-0.010824046905710946,-0.02315366238573459,-0.03410685385823601,-0.02245315573705451,-0.033900092738385255,1
65,2019-06-05,2818.090088,2826.149902,2803.27002,2773.8599855,2774.3320314,2804.2980226,2831.59450685,2805.6405142143003,2834.952463384034,0.010491331298866355,0.010322940135463709,-0.00036671551176509074,-0.01010408795724933,-0.0008456175100464918,-0.011301959196936115,1
66,2019-06-06,2828.51001,2843.48999,2826.149902,2814.709961,2782.9580078,2800.4770020999995,2828.6994995,2808.7958046428694,2834.3004218000315,0.0040478889643837754,0.01528294524272556,0.009084054558405595,-0.0009021451757373522,0.006140543834865112,-0.002883965848472308,1
67,2019-06-07,2852.870117,2873.340088,2843.48999,2834.819946,2793.8839844000004,2799.1989991,2826.9030029,2814.133371620889,2834.981130555585,0.0030490854655690074,0.017445465176404457,0.015576278114487049,0.0058333200251568275,0.010324150421612999,0.002992399999415882,1
68,2019-06-10,2885.830078,2886.72998,2873.340088,2858.415039,2818.1399902000003,2804.3090089,2827.03400875,2823.2420972176756,2837.8225348107267,0.005194320387736833,0.01921112576632789,0.02402468102829035,0.01611576695824808,0.017435454644422293,0.012361068339110319,1
69,2019-06-11,2903.27002,2885.719971,2886.72998,2880.035034,2846.595996,2810.376001,2827.30051265,2833.0094637995717,2841.445308528451,0.002319214490577353,0.013902922780467349,0.026449989964076923,0.020587123756548878,0.018609470429384736,0.015687186465409987,0
70,2019-06-12,2882.72998,2879.840088,2885.719971,2886.2249755000003,2863.0859862,2818.7090088,2830.99300535,2841.118772599638,2844.724913155973,-0.00017500121462765046,0.007843444626457063,0.023221574814405302,0.018964752713353204,0.01545583038152739,0.014206180175486988,0
71,2019-06-13,2886.23999,2891.639893,2879.840088,2882.7800294999997,2873.8240233999995,2828.3910156,2833.2645141499997,2847.0758980458477,2847.3260372184936,-0.0010208697046236147,0.0020890273126861173,0.017865253218184853,0.016172972257756896,0.01137708655792288,0.011290227855702481,1
72,2019-06-14,2886.820068,2886.97998,2891.639893,2885.7399905,2883.454004,2838.6689942000003,2835.29851075,2853.9318972695633,2850.608545054161,0.0020403309949769827,0.0028308811964505086,0.01831863605431306,0.019484231901209337,0.013040349810403164,0.014189646520359136,0
73,2019-06-17,2889.75,2889.669922,2886.97998,2889.3099365,2886.1819824000004,2852.1609863000003,2835.83150635,2859.0162176896306,2853.3027254205194,-0.0008070566876600761,0.00027641258530642444,0.012060698010105264,0.01771694781548161,0.009686164263033606,0.011665219299331833,1
74,2019-06-18,2906.709961,2917.75,2889.669922,2888.324951,2886.7699708,2866.6829834,2837.338501,2863.7321721989183,2855.9965918338144,0.0004654410490832478,0.0010035579420063715,0.007954866548941444,0.01810982652433196,0.008976025117474208,0.011653002271927193,1
75,2019-06-19,2920.550049,2926.459961,2917.75,2903.709961,2893.1759766,2878.1309814,2841.214502,2872.0426072452383,2860.5709183646427,0.004811940365007276,0.008422251186702078,0.013578620032559297,0.026230999228857917,0.015665287551970428,0.01959697768326872,1
76,2019-06-20,2949.600098,2954.179932,2926.459961,2922.1049805000002,2902.4999512000004,2888.1619873000004,2844.3194947,2880.414507822894,2865.451588189484,0.0014881394442559342,0.008187369763915122,0.013086792305510584,0.028068200964530415,0.015734181841111503,0.02084715787113275,1
77,2019-06-21,2952.709961,2950.459961,2954.179932,2940.3199465,2915.007959,2899.2309815,2849.2149903,2891.763034619372,2872.024058101374,0.0046916524446826485,0.013259846692371336,0.018600407478497533,0.035530991380385575,0.021128333011988028,0.027810044001959574,0
78,2019-06-24,2951.419922,2945.350098,2950.459961,2952.3199465,2927.7039551999997,2906.9429688,2855.62598885,2900.7933309856226,2877.8341249827536,-0.0006304052671737869,0.007712697715202232,0.014749223095795131,0.0321420976402127,0.016833521102094177,0.024615089503750246,0
79,2019-06-25,2945.780029,2917.379883,2945.350098,2947.9050294999997,2938.8399904000003,2912.8049806,2861.5904907999998,2907.6482182186037,2882.835308169216,-0.0008674457755411591,0.002210300094518553,0.011049660080171556,0.028437912103174406,0.012800474825385665,0.021224909688404615,0
80,2019-06-26,2926.070068,2913.780029,2917.379883,2931.3649905,2938.7659670000003,2915.9709718,2867.3399903,2909.1453974157416,2885.394165564089,-0.004793721784911663,-0.007330579101000886,0.00048293717530928344,0.01715234035566979,0.00282256199552276,0.010963850687494194,0
81,2019-06-27,2919.659912,2924.919922,2913.780029,2915.579956,2936.2299806,2919.3649659,2873.87799075,2909.8584176594736,2887.496822114897,-0.0006177291978412503,-0.007704751689064472,-0.0019167325070576819,0.013694252089336358,0.001345884487331146,0.0090203126603635,1
82,2019-06-28,2932.939941,2941.76001,2924.919922,2919.3499755000003,2930.3779786,2922.6929688,2880.6809815,2912.1755721734007,2890.2689035878675,0.0019043073480764466,-0.0018660533435280707,0.0007613723655303632,0.015124838176680824,0.004357161962193138,0.011846826352920763,1
83,2019-07-01,2971.409912,2964.330078,2941.76001,2933.339966,2928.6379884000003,2928.1709717999997,2890.16597905,2916.7270241467236,2894.0830596183955,0.002862247080447586,0.004460602345328536,0.004619356491966261,0.01753849082678915,0.008509526871050364,0.016206947616234833,1
84,2019-07-02,2964.659912,2973.01001,2964.330078,2953.045044,2932.4339843999996,2935.6369874,2901.1599854,2924.0505708933815,2899.2865424614774,0.0038069424467108877,0.010759966927003031,0.009679451965537753,0.02131007375623298,0.013588064097704857,0.021942069144474847,1
85,2019-07-03,2978.080078,2995.820068,2973.01001,2968.670044,2943.5600098,2941.1629884,2909.6469849,2931.5827922944,2904.7475400569233,0.00145978855954138,0.009905785752803428,0.010712046543025284,0.02131275202130919,0.013934435997946746,0.02296072657457237,1
86,2019-07-05,2984.25,2990.409912,2995.820068,2984.415039,2959.9680176,2948.0989991,2918.1304932,2941.4654500952615,2911.493653237892,0.0038069806400669367,0.01196735771382109,0.01592921731506335,0.025932657181198967,0.018143485480096082,0.028148023862596013,0
87,2019-07-08,2979.77002,2975.949951,2990.409912,2993.11499,2973.0660156,2951.7219971,2925.4764893,2948.995367311375,2917.3393020350854,-0.000904584347833033,0.005799839122523674,0.012937328339085615,0.021713886928823135,0.013849119654946163,0.024434981194950852,0
88,2019-07-09,2965.52002,2979.629883,2975.949951,2983.1799315,2979.9040038,2954.2709961,2930.60698245,2953.1422263403942,2921.680831588042,-0.0024294697891576815,-0.0013286691191399583,0.007284717571515371,0.015236468790331489,0.007664014864208921,0.018235897883202654,1
89,2019-07-10,2989.300049,2993.070068,2979.629883,2977.789917,2982.9639648,2957.6989746,2935.2519776,2957.2172504418722,2925.9733539148538,0.0006175149505976424,-0.0011189583709783693,0.007360279384068768,0.014893764374291633,0.007521951865901536,0.01800778324558987,1
90,2019-07-11,2999.620117,2999.909912,2993.070068,2986.3499755000003,2986.9759764,2965.2679931,2940.61948245,2962.733068527738,2930.943480884124,0.002245217234252779,0.0020360671355990306,0.009288815252687297,0.017524008579273977,0.01013574650209694,0.020756810132877983,1
91,2019-07-12,3003.360107,3013.77002,2999.909912,2996.48999,2987.7939452,2973.8809814,2946.62297365,2968.452582908086,2936.0521054112255,0.0011400082336872662,0.004038776881777249,0.00867657075163528,0.017762846189762555,0.01048609125430107,0.02128657475124025,1
92,2019-07-15,3017.800049,3014.300049,3013.77002,3006.839966,2992.4659668,2982.7659912,2952.7294800000004,2975.424496306842,2941.8089879733566,0.0022994634474464404,0.007068904746753038,0.01028745677150243,0.020253881216855264,0.012723440554086526,0.02387741318982374,1
93,2019-07-16,3012.129883,3004.040039,3014.300049,3014.0350344999997,3000.1359863999996,2990.0199951000004,2959.09548345,2981.405350567328,2947.178696197552,8.791908426241543e-05,0.004698955767425762,0.008054955878746871,0.018314223750988002,0.01091288123210728,0.022267641479392666,0
94,2019-07-17,3005.100098,2984.419922,3004.040039,3009.170044,3005.0180176000003,2993.9909912,2964.8139893,2984.8876103262005,2951.390647516252,-0.0017077019391884287,-0.00032555444910978087,0.003345177717186929,0.013057765273014792,0.006375557058212525,0.017526194990821118,0
95,2019-07-18,2978.870117,2995.110107,2984.419922,2994.2299805000002,3003.2879884,2995.1319824,2968.1474854,2984.8156582760157,2953.837260440974,-0.0032870905423476784,-0.006322188865216891,-0.003589327467302758,0.0054524621284176705,-0.00013260073527135113,0.01024743915344559,1
96,2019-07-19,3004.26001,2976.610107,2995.110107,2989.7650145,3002.3280274,2995.0609863,2971.5799927,2986.399419618167,2956.8945083342355,0.0017846063446909505,-0.002409901520191395,1.64002985683902e-05,0.00785617672118528,0.002908302890593177,0.01275933014163624,0
97,2019-07-22,2981.929932,2985.030029,2976.610107,2985.860107,2994.8960448000003,2993.6810058,2972.7015014500003,2984.8933715230646,2958.354923050218,-0.0031075618463590735,-0.006143208933208222,-0.005735013383128354,0.0013131063221239409,-0.0027827845183973385,0.006132877096282028,1
98,2019-07-23,2994.73999,3005.469971,2985.030029,2980.820068,2989.0420408,2994.5890136000003,2974.43000485,2984.9143957502856,2960.330856824276,0.001410358006150571,-0.0013440440334009055,-0.003202307684389549,0.0035510611441155727,3.873771740685968e-05,0.008274346299959455,1
99,2019-07-24,2998.77002,3019.560059,3005.469971,2995.25,2989.3280272,2997.1730224,2977.4359985,2988.0767919425493,2963.6744949113668,0.0034004568665177946,0.005370855126071665,0.002760616036778954,0.009327650174682078,0.005787174460326908,0.013906469368159001,1
100,2019-07-25,3016.26001,3003.669922,3019.560059,3012.515015,2996.3560546,2999.8220215,2982.5450073,2992.9203714898495,2967.8141663253396,0.0023331359079948547,0.007684564620875465,0.006536726249630059,0.012258425392028188,0.0088223737861246,0.017136897979700146,0
101,2019-07-26,3013.25,3025.860107,3003.669922,3011.6149905,2998.0680176,3000.1980224999998,2987.03950195,2994.574148491411,2970.4701482271666,-0.002645120371518692,0.0018650199740555802,0.0011558858297214358,0.005536700263964585,0.0030282200590578045,0.011053069956078016,1
102,2019-07-29,3024.469971,3020.969971,3025.860107,3014.7650145,3007.9180176,3001.4070312,2992.0865112,2999.387372877348,2974.5731081362655,0.0036667565940450768,0.005929583247584019,0.008081363623992574,0.011161651433213413,0.008748829485345446,0.016949560472107585,0
103,2019-07-30,3007.659912,3013.179932,3020.969971,3023.415039,3015.106006,3002.0740233999995,2996.04700925,3002.707772588525,2978.0099127928383,-0.0008093652116610172,0.001941086821878908,0.006254927318508077,0.008249986590151383,0.006045143972559818,0.014220617424059008,0
104,2019-07-31,3016.219971,2980.379883,3013.179932,3017.0749514999998,3016.6479981999996,3002.9880127,2998.48950195,3004.3188740364444,2980.615099400776,-0.001292660772970979,-0.0011509655175811824,0.003382446295941905,0.004875390909778577,0.002940766287950837,0.010807463654388826,0
105,2019-08-01,2980.320068,2953.560059,2980.379883,2996.7799075000003,3008.811963,3002.5840087999995,2998.8579956,3000.63595233853,2980.597675963682,-0.005502662460428438,-0.009539750339269097,-0.007450099206027782,-0.00619991857595014,-0.00679647230679213,-7.30755716491524e-05,0
106,2019-08-02,2943.899902,2932.050049,2953.560059,2966.969971,2998.7899903999996,2998.429004,2996.7449951500002,2993.393507209525,2978.5948895219276,-0.004540253704724166,-0.015313699568145371,-0.015191478792949159,-0.014621316407096071,-0.013486588189783332,-0.008476154207747461,0
107,2019-08-05,2898.070068,2844.73999,2932.050049,2942.805054,2980.0279788,2993.9729982,2993.827002,2983.9560521003673,2975.1471235573404,-0.0036680837026189465,-0.01636327108957882,-0.021119335674750602,-0.021069542459232437,-0.01770297308467511,-0.014698614906672222,0
108,2019-08-06,2861.179932,2881.77002,2844.73999,2888.3950194999998,2944.7819826,2979.9439943,2987.26650395,2962.5381963926184,2965.4873358864265,-0.015345876830029631,-0.035167359038672616,-0.04752771950170398,-0.0501017718494546,-0.041409129413130775,-0.042445828550547605,1
109,2019-08-07,2858.649902,2883.97998,2881.77002,2863.255005,2918.5000002,2967.5739992000003,2982.3735107999996,2950.1123231014462,2959.2860532281725,0.006424875986460554,-0.01274563200570746,-0.029774749062036678,-0.03491031210047764,-0.023715391105861496,-0.026898757600432165,1
110,2019-08-08,2896.209961,2938.090088,2883.97998,2882.875,2899.2200196,2954.0159912999998,2976.9190064000004,2939.9381164704546,2953.707825581641,0.0003831441298701625,-0.0052843777369078054,-0.024284499818199048,-0.03222596101377941,-0.019403094632596762,-0.024177645498649005,1
111,2019-08-09,2930.51001,2918.649902,2938.090088,2911.035034,2896.1260254,2947.4580078999998,2973.8280151999998,2939.653804398077,2952.550956131149,0.009208381359884268,0.014282769194652425,-0.0031884386180876813,-0.012163659428267276,-0.0005322220732658841,-0.004921860017230777,0
112,2019-08-12,2907.070068,2882.699951,2918.649902,2928.369995,2893.445996,2936.7369874,2969.0720093,2936.4224347983727,2950.039766936249,-0.003330338795803919,0.008635467372338577,-0.006197072621696022,-0.01727583265997344,-0.006089299297662935,-0.010754926418115176,0
113,2019-08-13,2880.719971,2926.320068,2882.699951,2900.6749265,2901.0379882,2922.9099854,2962.4920044,2928.157437290931,2945.0516324224527,-0.006235465294875498,-0.00636141031384093,-0.013948740792829062,-0.02767962491979797,-0.015769066175326956,-0.021629611989559663,1
114,2019-08-14,2894.149902,2840.600098,2926.320068,2904.5100095,2909.9479978000004,2914.223999,2958.6060058499997,2927.874765092326,2943.6641091319007,0.007453066647937226,0.00559476401061936,0.004133542715396562,-0.01103294824207854,-0.0005312806036930145,-0.005926911865028657,0
115,2019-08-15,2846.199951,2847.600098,2840.600098,2883.460083,2901.2720214,2900.2460205,2951.41501465,2914.447893231968,2936.029737936945,-0.01508835581262451,-0.02135884014181295,-0.020997648539826365,-0.03901109372207035,-0.0259972515258176,-0.033594887222645246,1
116,2019-08-16,2864.73999,2888.679932,2847.600098,2844.100098,2883.1740234,2889.6500244,2944.0395141999998,2904.1636170424345,2929.479394237912,0.0012291051691065084,-0.012492598741299807,-0.014766794828225212,-0.03386690998772394,-0.019863575325117358,-0.028753790356805944,1
117,2019-08-19,2913.47998,2923.649902,2888.679932,2868.140015,2877.1800294,2885.3130127,2939.64300545,2901.7815116512907,2926.457211849918,0.007110485579404115,0.0039810234677117706,0.0011655563715115196,-0.017642339978702817,-0.004535490244576757,-0.01307769664317319,1
118,2019-08-20,2919.01001,2900.51001,2923.649902,2906.164917,2885.3700196,2893.2040039,2936.5739991,2905.145879397246,2926.2492629721464,0.005980533095990386,0.01309318272814189,0.010413660705125099,-0.004420535130132666,0.006329082900827449,-0.0008890807925970044,0
119,2019-08-21,2922.040039,2924.429932,2900.51001,2912.079956,2880.208008,2895.0780029,2931.32600105,2904.4326687207467,2924.3426516408767,-0.003988935035600885,0.006999459381283053,0.001872776539736952,-0.010624335356112033,-0.0013524030971183469,-0.008216707254486177,1
120,2019-08-22,2930.939941,2922.949951,2924.429932,2912.469971,2896.9739748,2899.1229980999997,2926.5694947,2907.5091707637084,2924.349116852664,0.004089672612474143,0.00938848180275014,0.008653629763217843,-0.000731617015880061,0.005786003299699362,2.7634496026668673e-05,0
121,2019-08-23,2911.070068,2847.110107,2922.949951,2923.6899415,2912.0439454,2897.6089844000003,2922.5334961500002,2909.8846754154456,2924.245474937652,-0.00025316564169926455,0.0037311639894034724,0.008669654638229477,0.00014247758496765622,0.004469893704503754,-0.0004432248103354468,0
122,2019-08-26,2866.699951,2878.379883,2847.110107,2885.030029,2903.7299804000004,2890.4550049,2913.5959961500002,2900.2270495053767,2918.5317439793075,-0.013318740960094538,-0.01988678739919222,-0.015224173379677436,-0.023352061090484644,-0.018656441271723796,-0.02508566029944115,1
123,2019-08-27,2893.139893,2869.159912,2878.379883,2862.744995,2894.6759766,2890.0229981,2906.4664917500004,2896.865946966088,2915.5575320549146,0.00543183618407746,-0.005661550685594459,-0.00404502378882147,-0.009757783854689455,-0.006422385062954472,-0.012916171793198494,0
124,2019-08-28,2861.280029,2887.939941,2869.159912,2873.7698975000003,2888.405957,2884.3069825000002,2899.26549075,2892.603480048228,2912.120671310106,-0.0016067370385036317,-0.006707902518610077,-0.005279270227026703,-0.010492820084403838,-0.008170882337431708,-0.01497328856799736,1
125,2019-08-29,2910.370117,2924.580078,2887.939941,2878.5499265,2881.1079588000002,2889.0409668,2894.64349365,2891.8860125023466,2910.32950610195,0.0032514576798119894,0.0023656940031911338,-0.0003812495489843415,-0.002321223012580611,-0.0013663966643918904,-0.007752780722370901,1
126,2019-08-30,2937.090088,2926.459961,2924.580078,2906.2600095,2881.4339842,2896.7389648,2893.1944946,2896.9158687327545,2911.385104020324,0.006264170585654985,0.014752919273629825,0.009519695975991022,0.010731654652268368,0.009459207315042614,0.0045117499359769555,1
127,2019-09-03,2909.01001,2906.27002,2926.459961,2925.5200194999998,2897.303955,2900.5169677000004,2892.9149902,2901.461113696946,2912.5017600928927,0.0003211872065658031,0.009962892501026143,0.008864974626591063,0.011462644713081076,0.008542350702283855,0.0047696538114731825,0
128,2019-09-04,2924.669922,2937.780029,2906.27002,2916.3649905,2902.8819823999997,2898.7789795,2895.9914916999996,2902.2009454358777,2912.0401497156417,-0.0034735143089010953,0.0011657683479803398,0.002577544566901617,0.0035366735469405178,0.0014001020332316799,-0.001985407300744139,1
